Code,Name,Market,Marcap
278650,HLB바이오스텝,KOSDAQ,59880280260
053620,태양,KOSDAQ,59770000000
008370,원풍,KOSDAQ,59580000000
136410,아셈스,KOSDAQ,59503172400
000725,현대건설우,KOSPI,59379215900
250030,진코스텍,KONEX,59284626500
009835,한화솔루션우,KOSPI,59104259550
198440,강동씨앤엘,KOSDAQ,59043007224
347740,피엔케이피부임상연구센타,KOSDAQ,58910760688
296160,프로젠,KONEX,58886552570
072470,우리산업홀딩스,KOSDAQ,58834067215
064240,홈캐스트,KOSDAQ,58772061194
129260,인터지스,KOSPI,58722303276
199550,레이저옵텍,KOSDAQ,58640874450
290670,대보마그네틱,KOSDAQ,58618143600
004060,SG세계물산,KOSPI,58602025920
360350,코셈,KOSDAQ,58527294000
027050,코리아나,KOSDAQ,58320000000
021050,서원,KOSPI,58298796520
036670,삼양케이씨아이,KOSDAQ,58153200000
099520,DGI,KOSDAQ,58141862016
092440,기신정기,KOSPI,58108000000
024900,디와이덕양,KOSPI,58095924320
001465,BYC우,KOSPI,58046257500
095910,에스에너지,KOSDAQ,58033990404
219550,디와이디,KOSDAQ,57971210744
348080,큐라티스,KOSDAQ,57955790062
004830,덕성,KOSPI,57859200000
480370,씨케이솔루션,KOSPI,57589536384
245620,EDGC,KOSDAQ,57474989665
054300,팬스타엔터프라이즈,KOSDAQ,57292235550
177900,쓰리에이로직스,KOSDAQ,57284220000
002630,오리엔트바이오,KOSPI,57275591415
0013V0,삼진식품,KOSDAQ,57131458560
036120,서울평가정보,KOSDAQ,57040335000
007370,진양제약,KOSDAQ,56962385610
159580,제로투세븐,KOSDAQ,56792523060
033560,블루콤,KOSDAQ,56686500000
263690,디알젬,KOSDAQ,56628050000
001550,조비,KOSPI,56595405100
444530,심플랫폼,KOSDAQ,56419880760
060560,HC홈센타,KOSDAQ,56361362220
104540,코렌텍,KOSDAQ,56257256000
097800,윈팩,KOSDAQ,56217492700
184230,SGA솔루션즈,KOSDAQ,56097297630
260930,씨티케이,KOSDAQ,56090613900
479960,위너스일렉,KOSDAQ,55972670000
002760,보락,KOSPI,55766900000
219420,링크제니시스,KOSDAQ,55741804020
005305,롯데칠성우,KOSPI,55667258000
214330,금호에이치티,KOSPI,55630864940
122310,제노레이,KOSDAQ,55595684080
340930,유일에너테크,KOSDAQ,55513882710
015710,코콤,KOSDAQ,55484032500
004770,써니전자,KOSPI,55427110718
305090,마이크로디지탈,KOSDAQ,55413263900
088910,동우팜투테이블,KOSDAQ,55409133780
036090,위지트,KOSDAQ,55249733000
372910,한컴라이프케어,KOSPI,55238114376
072990,에이치시티,KOSDAQ,55165673830
004450,삼화왕관,KOSPI,55152102400
417860,오브젠,KOSDAQ,55094707380
456570,아이엠지티,KONEX,55017201800
006980,우성,KOSPI,54971100000
104040,디에스엠,KOSDAQ,54967808250
435570,에르코스,KOSDAQ,54842277600
170790,파이오링크,KOSDAQ,54825160950
011230,삼화전자,KOSPI,54814145100
217480,에스디생명공학,KOSDAQ,54756837359
023810,인팩,KOSPI,54700000000
053270,구영테크,KOSDAQ,54656347570
127980,화인써키트,KOSDAQ,54644756660
082210,옵트론텍,KOSDAQ,54577758130
207760,미스터블루,KOSDAQ,54251098299
950200,소마젠,KOSDAQ,54245669460
003465,유화증권우,KOSPI,54176917500
050960,수산아이앤티,KOSDAQ,54143020000
294140,레몬,KOSDAQ,54131785470
040610,SG&G,KOSDAQ,54113423650
052220,iMBC,KOSDAQ,53935000000
099410,동방선기,KOSDAQ,53900000000
232830,아이티센피엔에스,KOSDAQ,53899946760
471820,셀로맥스사이언스,KOSDAQ,53801704040
408900,스튜디오미르,KOSDAQ,53649297702
413640,비아이매트릭스,KOSDAQ,53475494800
396690,미래에셋글로벌리츠,KOSPI,53468019000
038010,제일테크노스,KOSDAQ,53460000000
003475,유안타증권우,KOSPI,53456557680
001620,케이비아이동국실업,KOSPI,53420654400
189860,서전기전,KOSDAQ,53246302200
004920,씨아이테크,KOSPI,53223469440
002410,범양건영,KOSPI,53173451700
068330,일신바이오,KOSDAQ,53147800280
256630,포인트엔지니어링,KOSDAQ,53125316120
196450,코아시아씨엠,KOSDAQ,53069230522
123700,SJM,KOSPI,53056653200
460470,아이빔테크놀로지,KOSDAQ,52917795000
378800,샤페론,KOSDAQ,52855784433
073110,엘엠에스,KOSDAQ,52662869600
033170,시그네틱스,KOSDAQ,52637187866
063440,SM Life Design,KOSDAQ,52615781604
355390,크라우드웍스,KOSDAQ,52464706920
007680,대원,KOSDAQ,52441248600
261520,이지스,KOSDAQ,52416780000
053350,이니텍,KOSDAQ,52410134700
000910,유니온,KOSPI,52376981745
070300,엑스큐어,KOSDAQ,52373493545
075180,새론오토모티브,KOSPI,52224000000
011390,부산산업,KOSPI,52166400000
393210,토마토시스템,KOSDAQ,52074504240
002140,고려산업,KOSPI,51874004000
299900,위지윅스튜디오,KOSDAQ,51827811852
006370,대구백화점,KOSPI,51781408635
189690,포시에스,KOSDAQ,51720487317
432430,와이랩,KOSDAQ,51671041600
419080,엔젯,KOSDAQ,51609211710
143540,영우디에스피,KOSDAQ,51557478620
227950,엔투텍,KOSDAQ,51555264246
096610,알에프세미,KOSDAQ,51550708615
065500,오리엔트정공,KOSDAQ,51526513600
303360,프로티아,KOSDAQ,51518860000
038060,루멘스,KOSDAQ,51470283830
273060,와이즈버즈,KOSDAQ,51468773640
047400,유니온머티리얼,KOSPI,51408000000
038070,서린바이오,KOSDAQ,51339731520
089790,제이티,KOSDAQ,51268099610
466410,사이냅소프트,KOSDAQ,51226523910
042940,상지건설,KOSDAQ,51215340000
277070,린드먼아시아,KOSDAQ,51139620000
114450,그린생명과학,KOSDAQ,51100000000
025530,SJM홀딩스,KOSPI,50999637320
020760,일진디스플,KOSPI,50984432422
318160,셀바이오휴먼텍,KOSDAQ,50889445850
037230,한국팩키지,KOSDAQ,50660555900
317870,엔바이오니아,KOSDAQ,50575639400
137080,나래나노텍,KOSDAQ,50541558540
393970,대진첨단소재,KOSDAQ,50428566500
053980,오상자이엘,KOSDAQ,50399288865
384470,코어라인소프트,KOSDAQ,50340471060
37550K,DL이앤씨우,KOSPI,50310463000
373160,데이원컴퍼니,KOSDAQ,50259187160
058730,다스코,KOSPI,50169775815
041650,상신브레이크,KOSPI,50028478500
238120,얼라인드,KOSDAQ,49894769120
219750,한국비티비,KOSDAQ,49789859485
065170,비엘팜텍,KOSDAQ,49686551540
465480,인스피언,KOSDAQ,49675082800
361570,알비더블유,KOSDAQ,49582176975
234100,폴라리스세원,KOSDAQ,49572554220
458350,에스팀,KOSDAQ,49407408000
451700,엔에이치스팩29호,KOSDAQ,49364000000
023350,한국종합기술,KOSPI,49275000000
226330,신테카바이오,KOSDAQ,49244704250
016600,큐캐피탈,KOSDAQ,49196199600
014190,원익큐브,KOSDAQ,49163753619
351330,이삭엔지니어링,KOSDAQ,48985153200
037330,인지디스플레,KOSDAQ,48888139536
105760,포스뱅크,KOSDAQ,48647909860
094970,제이엠티,KOSDAQ,48569896000
440290,HB인베스트먼트,KOSDAQ,48466329660
104200,NHN벅스,KOSDAQ,48411950750
017180,명문제약,KOSPI,48281811588
105550,엣지파운드리,KOSDAQ,48158836365
179530,애드바이오텍,KOSDAQ,48116695350
060850,영림원소프트랩,KOSDAQ,48054210000
376930,노을,KOSDAQ,47957387005
189980,흥국에프엔비,KOSDAQ,47924565438
082660,코스나인,KOSDAQ,47827617120
090080,평화산업,KOSPI,47819867589
418250,시큐레터,KOSDAQ,47629012750
369370,블리츠웨이엔터테인먼트,KOSDAQ,47478059272
171010,램테크놀러지,KOSDAQ,47471856640
173940,에프엔씨엔터,KOSDAQ,47409848640
006125,SK디스커버리우,KOSPI,47359057250
052790,액토즈소프트,KOSDAQ,47194043040
150900,파수AI,KOSDAQ,47166805660
452160,제이엔비,KOSDAQ,47077794665
049470,비트플래닛,KOSDAQ,46972073505
314140,알피바이오,KOSDAQ,46971676620
023440,제이스코홀딩스,KOSDAQ,46964378481
420570,제이투케이바이오,KOSDAQ,46955288490
097870,효성오앤비,KOSDAQ,46864800000
053160,프리엠스,KOSDAQ,46860000000
051390,YW,KOSDAQ,46840893000
28513K,SK케미칼우,KOSPI,46750980900
066670,디티씨,KOSDAQ,46542875820
357250,미래에셋맵스리츠,KOSPI,46440905090
069460,대호에이엘,KOSPI,46322277400
024950,삼천리자전거,KOSDAQ,46314000000
190650,코리아에셋투자증권,KOSDAQ,46249120000
065650,하이퍼코퍼레이션,KOSDAQ,46192067250
007530,와이엠,KOSDAQ,46066258170
003080,SB성보,KOSPI,46046000000
006490,인스코비,KOSPI,45992582076
037950,엘컴텍,KOSDAQ,45939448160
056700,신화인터텍,KOSDAQ,45654687597
079000,와토스코리아,KOSDAQ,45576000000
066910,손오공,KOSDAQ,45514551520
419120,산돌,KOSDAQ,45406146770
153460,네이블,KOSDAQ,45383597300
196300,HLB펩,KOSDAQ,45381964760
450330,하스,KOSDAQ,45109504930
005030,부산주공,KOSPI,45092532168
051490,나라엠앤디,KOSDAQ,45014000000
376290,씨유테크,KOSDAQ,44938337500
074610,이엔플러스,KOSPI,44815400070
090410,덕신이피씨,KOSDAQ,44793740340
452300,캡스톤파트너스,KOSDAQ,44704788275
200580,메디쎄이,KONEX,44675687210
0010V0,제이피아이헬스케어,KOSDAQ,44570142000
352700,씨앤투스,KOSDAQ,44539343805
364950,에이아이코리아,KOSDAQ,44468945200
033540,파라텍,KOSDAQ,44461627681
129890,앱코,KOSDAQ,44452507552
002920,유성기업,KOSPI,44396172500
069410,엔텔스,KOSDAQ,44360087920
066130,하츠,KOSDAQ,44288000000
286750,나노실리칸첨단소재,KOSDAQ,44231851517
004910,조광페인트,KOSPI,44224000000
261200,덴티스,KOSDAQ,44188111500
288330,파라택시스코리아,KOSDAQ,44129674368
059100,아이컴포넌트,KOSDAQ,44122166400
033830,티비씨,KOSDAQ,44100000000
000950,전방,KOSPI,44100000000
290120,DH오토리드,KOSDAQ,44073117945
035460,기산텔레콤,KOSDAQ,43940401300
087600,픽셀플러스,KOSDAQ,43936082040
133820,화인베스틸,KOSPI,43906455866
218150,미래생명자원,KOSDAQ,43893974300
002290,삼일기업공사,KOSDAQ,43772000000
263020,디케이앤디,KOSDAQ,43722221360
008870,금비,KOSPI,43700000000
100660,서암기계공업,KOSDAQ,43659000000
004410,서울식품,KOSPI,43558334352
019770,서연탑메탈,KOSDAQ,43454500000
250000,보라티알,KOSDAQ,43339705860
012280,영화금속,KOSPI,43333941875
011300,우성머티리얼스,KOSPI,43287920130
307280,원바이오젠,KOSDAQ,43277224700
215380,우정바이오,KOSDAQ,43252010320
178780,일월지엠엘,KOSDAQ,43242932400
009320,아진전자부품,KOSPI,43137298750
237820,플레이디,KOSDAQ,43099190400
297570,알로이스,KOSDAQ,43068795192
003060,에이프로젠바이오로직스,KOSPI,42876812650
127710,아시아경제,KOSDAQ,42727733700
340810,시선AI,KOSDAQ,42708774880
260660,알리코제약,KOSDAQ,42609118380
088340,유라클,KOSDAQ,42596231680
221840,하이즈항공,KOSDAQ,42543776275
206400,베노티앤알,KOSDAQ,42499009014
044960,이글벳,KOSDAQ,42413517465
122690,서진오토모티브,KOSDAQ,42304111278
263810,상신전자,KOSDAQ,42200786250
025880,케이씨피드,KOSDAQ,42123962160
072770,멤레이비티,KOSDAQ,42010243176
256150,한독크린텍,KOSDAQ,41933025000
204020,그리티,KOSDAQ,41916542960
011330,유니켐,KOSPI,41847156368
101240,씨큐브,KOSDAQ,41793951360
093240,형지엘리트,KOSPI,41745376120
239890,피엔에이치테크,KOSDAQ,41730171000
008420,문배철강,KOSPI,41724632675
049830,승일,KOSDAQ,41698361600
066900,디에이피,KOSDAQ,41690673999
258610,케일럼,KOSDAQ,41629456883
140520,대창스틸,KOSDAQ,41606317953
429270,시지트로닉스,KOSDAQ,41597539950
089150,케이씨티,KOSDAQ,41503000000
019490,엑시큐어하이트론,KOSPI,41349858070
011420,갤럭시아에스엠,KOSPI,41324466000
403490,우듬지팜,KOSDAQ,41247352672
271830,팸텍,KOSDAQ,41197812194
009140,경인전자,KOSPI,41154881400
263770,유에스티,KOSDAQ,41024997732
290090,트윔,KOSDAQ,40848718320
208710,포톤,KOSDAQ,40792508540
153490,우리이앤엘하루틴,KOSDAQ,40720680000
026940,부국철강,KOSPI,40700000000
091590,남화토건,KOSDAQ,40620400000
351320,넥사다이내믹스,KOSDAQ,40538646330
200350,아티스트스튜디오,KOSDAQ,40483901250
215090,솔디펜스,KOSDAQ,40476095428
017040,광명전기,KOSPI,40390657180
200780,비씨월드제약,KOSDAQ,40316198580
086040,바이오톡스텍,KOSDAQ,40294573675
052460,아이크래프트,KOSDAQ,40244863680
186230,그린플러스,KOSDAQ,40186291840
481850,신한글로벌액티브리츠,KOSPI,40129883872
122350,삼기,KOSDAQ,39834665692
221980,케이디켐,KOSDAQ,39823476000
064090,인크레더블버즈,KOSDAQ,39694710510
224110,에이텍모빌리티,KOSDAQ,39576206940
469750,아이비젼웍스,KOSDAQ,39556040188
050110,캠시스,KOSDAQ,39365836581
050860,아세아텍,KOSDAQ,39285000000
032960,동일기연,KOSDAQ,39197148300
198940,한주라이트메탈,KOSDAQ,39117592890
289220,자이언트스텝,KOSDAQ,39113323413
355690,에이텀,KOSDAQ,38936617200
083550,케이엠,KOSDAQ,38906193550
464500,아이언디바이스,KOSDAQ,38901271140
084870,TBH글로벌,KOSPI,38870686400
199480,뱅크웨어글로벌,KOSDAQ,38798017340
263700,케어랩스,KOSDAQ,38789571600
464280,티디에스팜,KOSDAQ,38765300000
020180,대신정보통신,KOSDAQ,38697917405
049800,우진플라임,KOSPI,38660000000
000215,DL우,KOSPI,38612033500
383930,디티앤씨알오,KOSDAQ,38608066560
430690,한싹,KOSDAQ,38569376160
005320,온타이드,KOSPI,38529701315
288980,모아데이타,KOSDAQ,38527880361
007120,미래아이앤지,KOSPI,38466305856
013000,세우글로벌,KOSPI,38464741540
064480,브리지텍,KOSDAQ,38427287500
014570,고려제약,KOSDAQ,38390000000
024120,KB오토시스,KOSDAQ,38352500000
434480,모니터랩,KOSDAQ,38346584500
407400,꿈비,KOSDAQ,38342479080
475660,에스켐,KOSDAQ,38261453875
335810,프리시젼바이오,KOSDAQ,38192140440
064520,테크엘,KOSDAQ,38153262834
220180,핸디소프트,KOSDAQ,38121831306
050120,ES큐브,KOSDAQ,38115081660
096630,에스코넥,KOSDAQ,38103175200
228340,동양파일,KOSDAQ,38100000000
203450,유니온바이오메트릭스,KOSDAQ,37872528830
123570,이엠넷,KOSDAQ,37847056522
046310,백금T&A,KOSDAQ,37762874300
365590,하이딥,KOSDAQ,37672027560
025440,DH오토웨어,KOSDAQ,37561542480
021880,메이슨캐피탈,KOSDAQ,37556640216
023960,에쓰씨엔지니어링,KOSPI,37465435375
026040,제이에스티나,KOSDAQ,37463603300
000890,보해양조,KOSPI,37430553875
340440,세림B&G,KOSDAQ,37374305388
900340,윙입푸드,KOSDAQ,37345548576
128540,에코캡,KOSDAQ,37313263080
057540,옴니시스템,KOSDAQ,37299600304
014990,인디에프,KOSPI,37256045520
134790,시디즈,KOSPI,37220000000
311390,네오크레마,KOSDAQ,37202139660
103840,우양,KOSDAQ,37151791560
081580,성우전자,KOSDAQ,37142002485
000760,이화산업,KOSPI,37128000000
476080,M83,KOSDAQ,37113815000
022220,티케이지애강,KOSDAQ,37084918564
119500,포메탈,KOSDAQ,36963363840
148250,알엔투테크놀로지,KOSDAQ,36953061360
387570,파인메딕스,KOSDAQ,36849645000
044480,빌리언스,KOSDAQ,36808764012
052600,한네트,KOSDAQ,36772566000
376180,피코그램,KOSDAQ,36695172126
057030,YBM넷,KOSDAQ,36622004765
027740,마니커,KOSPI,36391933644
332290,누보,KOSDAQ,36352912044
071850,캐스텍코리아,KOSDAQ,36270102310
066360,체리부로,KOSDAQ,36251723340
043910,자연과환경,KOSDAQ,36228568275
109820,진매트릭스,KOSDAQ,36198711000
043340,에쎈테크,KOSDAQ,36195000000
019570,플루토스,KOSDAQ,36192016128
475460,미트박스,KOSDAQ,36147881000
206560,덱스터,KOSDAQ,36110076856
296640,이노에이엑스,KOSDAQ,36092416440
145270,케이탑리츠,KOSPI,35997519726
284620,카이노스메드,KOSDAQ,35965517911
187270,신화콘텍,KOSDAQ,35909211300
106240,파인테크닉스,KOSDAQ,35790042600
459550,알트,KOSDAQ,35788259859
068940,셀피글로벌,KOSDAQ,35720093048
160550,NEW,KOSDAQ,35664003468
031310,아이즈비전,KOSDAQ,35606741247
031510,오스템,KOSDAQ,35420000000
900300,오가닉티코스메틱,KOSDAQ,35399443716
263050,유틸렉스,KOSDAQ,35324626904
388610,지에프씨생명과학,KOSDAQ,35269664850
318410,비비씨,KOSDAQ,35220240620
047080,한빛소프트,KOSDAQ,35198109316
450520,인스웨이브,KOSDAQ,35143941420
001210,금호전기,KOSPI,34962246895
002870,신풍,KOSPI,34923741300
336060,웨이버스,KOSDAQ,34864364800
002880,디와이에이,KOSPI,34846626275
0010F0,보원케미칼,KOSDAQ,34823753125
045060,오공,KOSDAQ,34731046700
363250,진시스템,KOSDAQ,34373863280
347770,핌스,KOSDAQ,34331277084
406820,뷰티스킨,KOSDAQ,34280180725
003535,한화투자증권우,KOSPI,34224000000
058110,멕아이씨에스,KOSDAQ,34027123600
262840,아이퀘스트,KOSDAQ,34025585440
037370,EG,KOSDAQ,34025514540
080520,오디텍,KOSDAQ,34023863085
060540,에스에이티,KOSDAQ,33999431106
078590,휴림에이텍,KOSDAQ,33972184600
006920,모헨즈,KOSDAQ,33961200000
277410,인산가,KOSDAQ,33840535905
356890,싸이버원,KOSDAQ,33829324750
054780,키이스트,KOSDAQ,33791746167
177830,파버나인,KOSDAQ,33734877500
097780,에코볼트,KOSDAQ,33686528072
290520,신도기연,KOSDAQ,33610953820
001380,SG글로벌,KOSPI,33498285790
446440,에피바이오텍,KONEX,33426676710
254120,자비스,KOSDAQ,33368382950
159910,에코글로우,KOSDAQ,33337703945
239610,에이치엘사이언스,KOSDAQ,33323270700
900310,컬러레이,KOSDAQ,33301671000
223310,사토시홀딩스,KOSDAQ,33257662380
002420,세기상사,KOSPI,33252610360
038620,위즈코프,KOSDAQ,33245235135
308170,씨티알모빌리티,KOSPI,33062400000
373170,엠아이큐브솔루션,KOSDAQ,33023631150
004365,세방우,KOSPI,32981895000
057680,티사이언티픽,KOSDAQ,32916807000
195500,마니커에프앤지,KOSDAQ,32914680000
133750,메가엠디,KOSDAQ,32910350262
495810,유비씨,KONEX,32800000000
075130,플랜티넷,KOSDAQ,32795837360
900070,글로벌에스엠,KOSDAQ,32783820480
195990,에이비프로바이오,KOSDAQ,32738626740
122830,원포유,KONEX,32719233015
051630,진양화학,KOSPI,32648000000
363260,모비데이즈,KOSDAQ,32646225535
270870,뉴트리,KOSDAQ,32568792960
099390,브레인즈컴퍼니,KOSDAQ,32545842095
021650,한국큐빅,KOSDAQ,32423166429
039740,한국정보공학,KOSDAQ,32394323880
112190,KC산업,KONEX,32319408132
187220,디티앤씨,KOSDAQ,32269812400
140430,카티스,KOSDAQ,32121968535
086060,진바이오텍,KOSDAQ,32117489510
088790,진도,KOSPI,32115179520
043200,파루,KOSDAQ,32105713920
006345,대원전선우,KOSPI,32004852000
007720,소노스퀘어,KOSDAQ,31953742650
025750,한솔홈데코,KOSPI,31903797420
089140,넥스턴앤롤코리아,KOSDAQ,31857766720
032790,엠젠솔루션,KOSDAQ,31791971228
075970,동국알앤에스,KOSDAQ,31703200000
005820,원림,KOSPI,31551128100
008250,이건산업,KOSPI,31543588800
227420,도부,KONEX,31538898790
114630,폴라리스우노,KOSDAQ,31454327600
359090,씨엔알리서치,KOSDAQ,31436482199
045300,성우테크론,KOSDAQ,31430095760
038870,에코심플렉스,KOSDAQ,31393485760
306040,에스제이그룹,KOSDAQ,31373333040
33626L,두산퓨얼셀2우B,KOSPI,31356150000
162120,루켄테크놀러지스,KONEX,31350051620
073540,에프알텍,KOSDAQ,31350000000
130500,GH신소재,KOSDAQ,31344587060
019175,신풍제약우,KOSPI,31282223300
208860,다산디엠씨,KOSDAQ,31233975160
33637K,솔루스첨단소재1우,KOSPI,31230490802
258830,세종메디칼,KOSDAQ,31223976612
016670,디모아,KOSDAQ,31143384870
318020,포인트모바일,KOSDAQ,31060711800
238490,힘스,KOSDAQ,31052087820
053950,경남제약,KOSDAQ,30930723109
012160,영흥,KOSPI,30928992732
225220,제놀루션,KOSDAQ,30895933810
033200,모아텍,KOSDAQ,30835172150
001070,대한방직,KOSPI,30740000000
038950,파인디지털,KOSDAQ,30734402650
035200,프럼파스트,KOSDAQ,30651358500
290270,휴네시온,KOSDAQ,30648473680
169330,엠브레인,KOSDAQ,30589253060
440320,오픈놀,KOSDAQ,30522150000
039290,인포뱅크,KOSDAQ,30515862780
045510,정원엔시스,KOSDAQ,30469990232
002025,코오롱우,KOSPI,30461471250
243870,아이티센코어,KONEX,30372625500
318000,KBG,KOSDAQ,30328573810
101000,KS인더스트리,KOSDAQ,30286448272
246250,에스엘에스바이오,KOSDAQ,30220617614
065950,웰크론,KOSDAQ,30207493140
464580,닷밀,KOSDAQ,30204392049
131220,대한과학,KOSDAQ,30190684500
038880,아이에이,KOSDAQ,30132837834
012620,원일특강,KOSDAQ,30052000000
080530,코디,KOSDAQ,29975872500
300120,라온피플,KOSDAQ,29949929680
090370,메타랩스,KOSPI,29935436178
263920,휴엠앤씨,KOSDAQ,29917529300
241840,에이스토리,KOSDAQ,29860181220
351870,차이커뮤니케이션,KOSDAQ,29798914140
032860,더라미,KOSDAQ,29771751031
142760,모아라이프플러스,KOSDAQ,29769887880
068050,팬엔터테인먼트,KOSDAQ,29743437624
010640,진양폴리,KOSPI,29742700000
337840,유엑스엔,KONEX,29624624640
046390,삼화네트웍스,KOSDAQ,29547555003
398120,에스지헬스케어,KOSDAQ,29546277500
017000,신원종합개발,KOSDAQ,29403428040
013810,스페코,KOSDAQ,29310940000
317120,라닉스,KOSDAQ,29283940000
009810,플레이그램,KOSPI,29253532500
115160,휴맥스,KOSDAQ,29236322760
002690,동일제강,KOSPI,29232518400
276730,한울앤제주,KOSDAQ,29221428110
003680,한성기업,KOSPI,29215768075
131100,티엔엔터테인먼트,KOSDAQ,29183285220
001000,신라섬유,KOSDAQ,29133048000
006050,국영지앤엠,KOSDAQ,28963051690
462510,라메디텍,KOSDAQ,28961754850
063760,이엘피,KOSDAQ,28907903000
317240,TS트릴리온,KOSDAQ,28884943890
068100,케이웨더,KOSDAQ,28864637120
023150,MH에탄올,KOSPI,28850036660
014130,한익스프레스,KOSPI,28740000000
131760,파인텍,KOSDAQ,28664842800
065370,위세아이텍,KOSDAQ,28649741520
004870,티웨이홀딩스,KOSPI,28630363982
027040,서울전자통신,KOSDAQ,28601015295
024070,WISCOM,KOSPI,28537827556
000040,KR모터스,KOSPI,28503810720
438700,버넥트,KOSDAQ,28363745050
318010,팜스빌,KOSDAQ,28347383350
342870,오아,KOSDAQ,28341024400
056730,CNT85,KOSDAQ,28221539248
073570,리튬포어스,KOSDAQ,28107160880
008470,부스타,KOSDAQ,28072032000
079170,한창산업,KOSDAQ,27976000000
310870,디와이씨,KOSDAQ,27845066766
353590,오토앤,KOSDAQ,27811231200
121890,에스디시스템,KOSDAQ,27779122140
462310,뉴키즈온,KOSDAQ,27747560190
131090,시큐브,KOSDAQ,27646177810
091340,S&K폴리텍,KOSDAQ,27620781560
367000,플래티어,KOSDAQ,27597201030
048470,대동스틸,KOSDAQ,27454250000
006740,블루산업개발,KOSPI,27443237700
210120,캔버스엔,KOSDAQ,27436825096
239340,이스트에이드,KOSDAQ,27384328510
462980,아이지넷,KOSDAQ,27351655500
252500,세화피앤씨,KOSDAQ,27298044620
464680,KB제27호스팩,KOSDAQ,27229550000
043220,티에스넥스젠,KOSDAQ,27227331360
274400,이노시뮬레이션,KOSDAQ,27214046535
010400,우진아이엔에스,KOSPI,27172430000
233990,질경이,KONEX,27063680052
032080,아즈텍WB,KOSDAQ,27035714482
354200,엔젠바이오,KOSDAQ,27024228000
001810,무림SP,KOSDAQ,27007750000
333050,이노테나,KOSDAQ,26976204200
030720,동원수산,KOSPI,26945530950
311060,엘에이티,KONEX,26922698280
237750,피앤씨테크,KOSDAQ,26765992000
006570,대림통상,KOSPI,26674200000
405920,나라셀라,KOSDAQ,26657617320
403810,아이엘로보틱스,KONEX,26632087280
258790,소프트캠프,KOSDAQ,26590721920
257370,피엔티엠에스,KOSDAQ,26572829625
005110,한창,KOSPI,26467434378
434190,탈로스,KONEX,26456268060
373110,엑셀세라퓨틱스,KOSDAQ,26322067668
900110,딥커머스,KOSDAQ,26291693185
002820,SUN&L,KOSPI,26287657065
143210,핸즈코퍼레이션,KOSPI,26229020653
053290,NE능률,KOSDAQ,26144617674
018680,서울제약,KOSDAQ,26116874560
354390,바스칸바이오제약,KONEX,26107878840
012170,아센디오,KOSPI,26103376416
051380,피씨디렉트,KOSDAQ,26093462472
027580,상보,KOSDAQ,26039761000
002355,넥센타이어1우B,KOSPI,26032500000
303530,이노뎁,KOSDAQ,26017814955
043360,디지아이,KOSDAQ,26010000000
032750,삼진,KOSDAQ,26009631360
304840,피플바이오,KOSDAQ,25998785540
091970,나노캠텍,KOSDAQ,25994991000
058450,한주에이알티,KOSDAQ,25919133240
397810,애드포러스,KOSDAQ,25855457700
200230,텔콘RF제약,KOSDAQ,25819995413
096690,에이루트,KOSDAQ,25786417220
138070,신진에스엠,KOSDAQ,25782219492
403360,라피치,KONEX,25782024230
033250,체시스,KOSPI,25728000000
007770,한일화학,KOSDAQ,25693200000
424760,벨로크,KOSDAQ,25612919220
033050,제이엠아이,KOSDAQ,25574783470
019660,글로본,KOSDAQ,25518129390
059180,엔더블유시,KONEX,25507632000
004270,남성,KOSPI,25420936320
109960,앱토크롬,KOSDAQ,25390764900
331520,밸로프,KOSDAQ,25330466220
005360,모나미,KOSPI,25284596766
013720,THE CUBE&,KOSDAQ,25243679345
405000,플라즈맵,KOSDAQ,25180192640
003495,대한항공우,KOSPI,25048404700
008775,호텔신라우,KOSPI,25037570700
131180,딜리,KOSDAQ,25006200000
006200,한국전자홀딩스,KOSPI,24992874090
069640,한세엠케이,KOSPI,24979624865
446070,유니드비티플러스,KOSPI,24883299175
024890,대원화성,KOSPI,24873237450
206950,볼빅,KONEX,24761909135
036480,대성미생물,KOSDAQ,24738000000
071950,코아스,KOSPI,24719042880
148930,에이치와이티씨,KOSDAQ,24624015460
270520,앱튼,KOSDAQ,24612960328
290560,파라택시스이더리움,KOSDAQ,24599003000
069140,누리플랜,KOSDAQ,24560873108
093380,풍강,KOSDAQ,24500696240
291230,엔피,KOSDAQ,24473155125
016100,리더스코스메틱,KOSDAQ,24353639850
418620,E8,KOSDAQ,24217581940
179720,머니무브,KONEX,24200158400
267790,배럴,KOSDAQ,24182876805
301300,바이브컴퍼니,KOSDAQ,24165205944
015260,에이엔피,KOSPI,24123849728
002360,SH에너지화학,KOSPI,23893751950
052300,오션인더블유,KOSDAQ,23765159264
146060,율촌,KOSDAQ,23751423455
102950,아하,KONEX,23711278721
191600,블루탑,KONEX,23700513120
026910,광진실업,KOSDAQ,23635944450
078860,아이오케이이엔엠,KOSDAQ,23626175500
024940,PN풍년,KOSDAQ,23600000000
087260,모바일어플라이언스,KOSDAQ,23568271364
037400,우리엔터프라이즈,KOSDAQ,23548564708
044780,에이치케이,KOSDAQ,23539361064
021040,대호특수강,KOSDAQ,23506270242
080470,성창오토텍,KOSDAQ,23506000000
376980,원티드랩,KOSDAQ,23488177570
053060,세동,KOSDAQ,23431395013
067730,로지시스,KOSDAQ,23410891240
118000,메타케어,KOSPI,23396076432
039310,세중,KOSDAQ,23395072097
